98.333336,77.333336,38.000000,30.333334
106.500000,85.500000,46.166668,34.666668
223.667,202.667,163.333,49.3333
119.667,98.6667,59.3333,50.1667
152.833,131.833,92.5,68.5
135.333,114.333,75,3.5
209.667,188.667,149.333,83.6667
180.5,159.5,120.167,36
